topk,run,test nodes,fault coverage,node_coverage(%),avg_rmse,max_rmse,escaped_nodes,escaped_faults
1600,151,320,59.22,86.25,0.0000,0.0000,44,261
1600,152,320,50.47,74.06,0.0000,0.0000,83,317
1600,153,320,48.12,72.50,0.0000,0.0000,88,332
1600,154,320,50.16,73.75,0.0000,0.0000,84,319
1600,155,320,56.09,80.62,0.0000,0.0000,62,281
1600,156,320,52.50,78.12,0.0000,0.0000,70,304
1600,157,320,54.22,78.44,0.0000,0.0000,69,293
1600,158,320,50.47,75.00,0.0000,0.0000,80,317
1600,159,320,55.62,80.00,0.0000,0.0000,64,284
1600,16,320,51.56,76.25,0.0000,0.0000,76,310
1600,160,320,53.28,75.00,0.0000,0.0000,80,299
1600,161,320,50.47,75.00,0.0000,0.0000,80,317
1600,162,320,58.13,82.81,0.0000,0.0000,55,268
1600,163,320,47.97,70.31,0.0000,0.0000,95,333
1600,164,320,50.94,75.31,0.0000,0.0000,79,314
1600,165,320,47.03,71.56,0.0000,0.0000,91,339
1600,166,320,55.31,80.94,0.0000,0.0000,61,286
1600,167,320,52.19,74.69,0.0000,0.0000,81,306
1600,168,320,55.62,78.44,0.0000,0.0000,69,284
1600,169,320,47.34,72.19,0.0000,0.0000,89,337
1600,17,320,54.53,75.94,0.0000,0.0000,77,291
1600,170,320,51.72,75.94,0.0000,0.0000,77,309
1600,171,320,53.28,77.81,0.0000,0.0000,71,299
1600,172,320,44.69,68.12,0.0000,0.0000,102,354
1600,173,320,50.47,76.56,0.0000,0.0000,75,317
1600,174,320,55.62,80.62,0.0000,0.0000,62,284
1600,175,320,56.09,81.25,0.0000,0.0000,60,281
1600,176,320,48.91,71.56,0.0000,0.0000,91,327
1600,177,320,53.28,79.06,0.0000,0.0000,67,299
1600,178,320,49.22,73.44,0.0000,0.0000,85,325
1600,179,320,53.28,78.44,0.0000,0.0000,69,299
1600,18,320,57.03,83.44,0.0000,0.0000,53,275
1600,180,320,55.94,80.62,0.0000,0.0000,62,282
1600,181,320,56.88,81.56,0.0000,0.0000,59,276
1600,182,320,50.16,71.56,0.0000,0.0000,91,319
1600,183,320,52.66,76.88,0.0000,0.0000,74,303
1600,184,320,54.06,79.06,0.0000,0.0000,67,294
1600,185,320,49.69,73.75,0.0000,0.0000,84,322
1600,186,320,52.66,76.25,0.0000,0.0000,76,303
1600,187,320,49.22,72.19,0.0000,0.0000,89,325
1600,188,320,47.19,70.62,0.0000,0.0000,94,338
1600,189,320,53.12,75.31,0.0000,0.0000,79,300
1600,19,320,51.41,75.94,0.0000,0.0000,77,311
1600,190,320,55.16,80.62,0.0000,0.0000,62,287
1600,191,320,46.88,69.06,0.0000,0.0000,99,340
1600,192,320,54.84,80.62,0.0000,0.0000,62,289
1600,193,320,49.22,75.31,0.0000,0.0000,79,325
1600,194,320,52.97,77.19,0.0000,0.0000,73,301
1600,195,320,51.88,76.25,0.0000,0.0000,76,308
1600,196,320,54.69,79.38,0.0000,0.0000,66,290
1600,197,320,50.94,75.00,0.0000,0.0000,80,314
1600,198,320,57.34,81.88,0.0000,0.0000,58,273
1600,199,320,52.50,76.56,0.0000,0.0000,75,304
1600,2,320,45.62,68.44,0.0000,0.0000,101,348
1600,20,320,55.31,79.69,0.0000,0.0000,65,286
1600,200,320,52.50,76.56,0.0000,0.0000,75,304
1600,21,320,55.00,78.75,0.0000,0.0000,68,288
1600,22,320,50.16,71.88,0.0000,0.0000,90,319
1600,23,320,54.06,76.56,0.0000,0.0000,75,294
1600,24,320,51.25,75.62,0.0000,0.0000,78,312
1600,25,320,52.34,75.31,0.0000,0.0000,79,305
1600,26,320,47.03,70.62,0.0000,0.0000,94,339
1600,27,320,47.97,72.19,0.0000,0.0000,89,333
1600,28,320,50.16,72.50,0.0000,0.0000,88,319
1600,29,320,48.91,72.50,0.0000,0.0000,88,327
1600,3,320,53.91,77.81,0.0000,0.0000,71,295
1600,30,320,50.16,75.62,0.0000,0.0000,78,319
1600,31,320,56.09,80.00,0.0000,0.0000,64,281
1600,32,320,53.75,79.69,0.0000,0.0000,65,296
1600,33,320,54.06,78.75,0.0000,0.0000,68,294
1600,34,320,54.22,78.12,0.0000,0.0000,70,293
1600,35,320,52.66,75.94,0.0000,0.0000,77,303
1600,36,320,57.50,80.31,0.0000,0.0000,63,272
1600,37,320,53.75,75.94,0.0000,0.0000,77,296
1600,38,320,52.34,76.88,0.0000,0.0000,74,305
1600,39,320,49.69,72.50,0.0000,0.0000,88,322
1600,4,320,50.62,73.75,0.0000,0.0000,84,316
1600,40,320,55.31,80.62,0.0000,0.0000,62,286
1600,41,320,53.91,79.06,0.0000,0.0000,67,295
1600,42,320,52.19,76.25,0.0000,0.0000,76,306
1600,43,320,54.84,77.81,0.0000,0.0000,71,289
1600,44,320,48.59,72.81,0.0000,0.0000,87,329
1600,45,320,50.16,73.75,0.0000,0.0000,84,319
1600,46,320,52.81,76.56,0.0000,0.0000,75,302
1600,47,320,54.53,78.75,0.0000,0.0000,68,291
1600,48,320,51.41,75.62,0.0000,0.0000,78,311
1600,49,320,53.28,78.12,0.0000,0.0000,70,299
1600,5,320,50.47,74.38,0.0000,0.0000,82,317
1600,50,320,53.44,77.50,0.0000,0.0000,72,298
1600,51,320,54.53,80.00,0.0000,0.0000,64,291
1600,52,320,51.41,75.94,0.0000,0.0000,77,311
1600,53,320,53.28,77.19,0.0000,0.0000,73,299
1600,54,320,50.78,75.00,0.0000,0.0000,80,315
1600,55,320,52.81,78.75,0.0000,0.0000,68,302
1600,56,320,49.53,73.75,0.0000,0.0000,84,323
1600,57,320,56.88,81.88,0.0000,0.0000,58,276
1600,58,320,52.19,76.88,0.0000,0.0000,74,306
1600,59,320,50.94,75.31,0.0000,0.0000,79,314
1600,6,320,50.31,73.12,0.0000,0.0000,86,318
1600,60,320,58.91,81.56,0.0000,0.0000,59,263
1600,61,320,46.72,67.50,0.0000,0.0000,104,341
1600,62,320,47.19,68.44,0.0000,0.0000,101,338
1600,63,320,56.56,82.19,0.0000,0.0000,57,278
1600,64,320,46.09,68.75,0.0000,0.0000,100,345
1600,65,320,56.09,80.00,0.0000,0.0000,64,281
1600,66,320,58.28,83.75,0.0000,0.0000,52,267
1600,67,320,58.75,83.12,0.0000,0.0000,54,264
1600,68,320,48.75,72.19,0.0000,0.0000,89,328
1600,69,320,52.03,76.56,0.0000,0.0000,75,307
1600,7,320,55.00,82.19,0.0000,0.0000,57,288
1600,70,320,54.37,78.12,0.0000,0.0000,70,292
1600,71,320,56.09,80.00,0.0000,0.0000,64,281
1600,72,320,52.81,74.69,0.0000,0.0000,81,302
1600,73,320,55.00,80.62,0.0000,0.0000,62,288
1600,74,320,54.69,80.31,0.0000,0.0000,63,290
1600,75,320,50.47,74.06,0.0000,0.0000,83,317
1600,76,320,55.16,80.00,0.0000,0.0000,64,287
1600,77,320,53.91,78.44,0.0000,0.0000,69,295
1600,78,320,52.81,77.19,0.0000,0.0000,73,302
1600,79,320,55.31,79.69,0.0000,0.0000,65,286
1600,8,320,55.78,80.62,0.0000,0.0000,62,283
1600,80,320,55.78,80.94,0.0000,0.0000,61,283
1600,81,320,53.28,76.88,0.0000,0.0000,74,299
1600,82,320,57.34,85.00,0.0000,0.0000,48,273
1600,83,320,52.97,78.12,0.0000,0.0000,70,301
1600,84,320,49.38,74.06,0.0000,0.0000,83,324
1600,85,320,57.03,82.19,0.0000,0.0000,57,275
1600,86,320,56.41,81.25,0.0000,0.0000,60,279
1600,87,320,55.16,78.44,0.0000,0.0000,69,287
1600,88,320,53.12,75.00,0.0000,0.0000,80,300
1600,89,320,54.69,80.31,0.0000,0.0000,63,290
1600,9,320,54.84,80.94,0.0000,0.0000,61,289
1600,90,320,56.25,80.94,0.0000,0.0000,61,280
1600,91,320,55.62,80.00,0.0000,0.0000,64,284
1600,92,320,52.03,74.69,0.0000,0.0000,81,307
1600,93,320,52.34,75.31,0.0000,0.0000,79,305
1600,94,320,51.41,76.25,0.0000,0.0000,76,311
1600,95,320,51.09,75.00,0.0000,0.0000,80,313
1600,96,320,57.97,81.25,0.0000,0.0000,60,269
1600,97,320,50.47,73.75,0.0000,0.0000,84,317
1600,98,320,50.00,72.19,0.0000,0.0000,89,320
1600,99,320,53.91,77.81,0.0000,0.0000,71,295
1650,1,330,51.21,73.94,0.0000,0.0000,86,322
1650,10,330,54.85,79.39,0.0000,0.0000,68,298
1650,100,330,55.00,79.39,0.0000,0.0000,68,297
1650,101,330,48.48,71.21,0.0000,0.0000,95,340
1650,102,330,58.94,86.36,0.0000,0.0000,45,271
1650,103,330,56.97,82.12,0.0000,0.0000,59,284
1650,104,330,44.70,70.61,0.0000,0.0000,97,365
1650,105,330,52.27,74.85,0.0000,0.0000,83,315
1650,106,330,52.12,76.97,0.0000,0.0000,76,316
1650,107,330,51.52,76.06,0.0000,0.0000,79,320
1650,108,330,50.00,73.94,0.0000,0.0000,86,330
1650,109,330,49.85,73.03,0.0000,0.0000,89,331
1650,11,330,51.82,74.85,0.0000,0.0000,83,318
1650,110,330,56.67,82.12,0.0000,0.0000,59,286
1650,111,330,53.33,77.58,0.0000,0.0000,74,308
1650,112,330,56.36,81.21,0.0000,0.0000,62,288
1650,113,330,56.21,80.00,0.0000,0.0000,66,289
1650,114,330,50.91,76.67,0.0000,0.0000,77,324
1650,115,330,54.85,80.00,0.0000,0.0000,66,298
1650,116,330,50.15,74.85,0.0000,0.0000,83,329
1650,117,330,49.85,75.76,0.0000,0.0000,80,331
1650,118,330,54.70,77.27,0.0000,0.0000,75,299
1650,119,330,54.39,77.88,0.0000,0.0000,73,301
1650,12,330,53.18,76.06,0.0000,0.0000,79,309
1650,120,330,58.64,83.94,0.0000,0.0000,53,273
1650,121,330,51.52,76.67,0.0000,0.0000,77,320
1650,122,330,49.70,74.85,0.0000,0.0000,83,332
1650,123,330,54.55,77.88,0.0000,0.0000,73,300
1650,124,330,56.52,81.82,0.0000,0.0000,60,287
1650,125,330,53.64,77.88,0.0000,0.0000,73,306
1650,126,330,50.30,71.82,0.0000,0.0000,93,328
1650,127,330,52.88,76.97,0.0000,0.0000,76,311
1650,128,330,50.30,73.94,0.0000,0.0000,86,328
1650,129,330,51.21,75.15,0.0000,0.0000,82,322
1650,13,330,52.73,76.36,0.0000,0.0000,78,312
1650,130,330,57.12,81.52,0.0000,0.0000,61,283
1650,131,330,54.85,78.79,0.0000,0.0000,70,298
1650,132,330,50.45,75.15,0.0000,0.0000,82,327
1650,133,330,50.91,75.15,0.0000,0.0000,82,324
1650,134,330,53.03,76.67,0.0000,0.0000,77,310
1650,135,330,47.58,70.30,0.0000,0.0000,98,346
1650,136,330,49.70,72.73,0.0000,0.0000,90,332
1650,137,330,55.45,79.70,0.0000,0.0000,67,294
1650,138,330,48.48,71.82,0.0000,0.0000,93,340
1650,139,330,53.18,77.58,0.0000,0.0000,74,309
1650,14,330,53.94,77.88,0.0000,0.0000,73,304
1650,140,330,54.85,79.09,0.0000,0.0000,69,298
1650,141,330,55.91,82.42,0.0000,0.0000,58,291
1650,142,330,52.88,77.58,0.0000,0.0000,74,311
1650,143,330,50.76,74.24,0.0000,0.0000,85,325
1650,144,330,56.82,81.21,0.0000,0.0000,62,285
1650,145,330,52.73,74.55,0.0000,0.0000,84,312
1650,146,330,57.73,81.52,0.0000,0.0000,61,279
1650,147,330,53.48,77.88,0.0000,0.0000,73,307
1650,148,330,51.06,76.36,0.0000,0.0000,78,323
1650,149,330,49.24,71.82,0.0000,0.0000,93,335
1650,15,330,49.85,76.67,0.0000,0.0000,77,331
1650,150,330,47.73,70.61,0.0000,0.0000,97,345
1650,151,330,55.91,78.79,0.0000,0.0000,70,291
1650,152,330,56.52,82.42,0.0000,0.0000,58,287
1650,153,330,50.91,74.85,0.0000,0.0000,83,324
1650,154,330,54.55,78.48,0.0000,0.0000,71,300
1650,155,330,49.39,73.64,0.0000,0.0000,87,334
1650,156,330,47.12,70.61,0.0000,0.0000,97,349
1650,157,330,49.09,73.03,0.0000,0.0000,89,336
1650,158,330,51.97,76.06,0.0000,0.0000,79,317
1650,159,330,56.67,80.61,0.0000,0.0000,64,286
1650,16,330,55.00,77.58,0.0000,0.0000,74,297
1650,160,330,56.67,82.42,0.0000,0.0000,58,286
1650,161,330,51.67,75.45,0.0000,0.0000,81,319
1650,162,330,52.88,77.88,0.0000,0.0000,73,311
1650,163,330,51.06,73.33,0.0000,0.0000,88,323
1650,164,330,54.39,77.27,0.0000,0.0000,75,301
1650,165,330,57.12,83.03,0.0000,0.0000,56,283
1650,166,330,57.27,81.52,0.0000,0.0000,61,282
1650,167,330,54.24,77.88,0.0000,0.0000,73,302
1650,168,330,55.45,79.09,0.0000,0.0000,69,294
1650,169,330,52.73,78.79,0.0000,0.0000,70,312
1650,17,330,53.79,80.30,0.0000,0.0000,65,305
1650,170,330,54.09,79.09,0.0000,0.0000,69,303
1650,171,330,50.30,72.73,0.0000,0.0000,90,328
1650,172,330,47.12,70.91,0.0000,0.0000,96,349
1650,173,330,50.76,76.67,0.0000,0.0000,77,325
1650,174,330,47.12,70.91,0.0000,0.0000,96,349
1650,175,330,53.48,77.88,0.0000,0.0000,73,307
1650,176,330,55.15,80.00,0.0000,0.0000,66,296
1650,177,330,52.12,76.36,0.0000,0.0000,78,316
1650,178,330,50.61,73.94,0.0000,0.0000,86,326
1650,179,330,53.18,78.79,0.0000,0.0000,70,309
1650,18,330,52.88,76.36,0.0000,0.0000,78,311
1650,180,330,44.09,66.97,0.0000,0.0000,109,369
1650,181,330,53.94,78.79,0.0000,0.0000,70,304
1650,182,330,54.55,77.27,0.0000,0.0000,75,300
1650,183,330,48.94,73.64,0.0000,0.0000,87,337
1650,184,330,56.52,80.91,0.0000,0.0000,63,287
1650,185,330,53.33,77.58,0.0000,0.0000,74,308
1650,186,330,52.88,78.18,0.0000,0.0000,72,311
1650,187,330,54.85,80.00,0.0000,0.0000,66,298
1650,188,330,57.12,81.82,0.0000,0.0000,60,283
1650,189,330,51.21,74.55,0.0000,0.0000,84,322
1650,19,330,51.97,76.06,0.0000,0.0000,79,317
1650,190,330,53.64,76.67,0.0000,0.0000,77,306
1650,191,330,53.03,78.48,0.0000,0.0000,71,310
1650,192,330,51.82,76.67,0.0000,0.0000,77,318
1650,193,330,55.76,81.52,0.0000,0.0000,61,292
1650,194,330,51.06,75.76,0.0000,0.0000,80,323
1650,195,330,59.09,85.45,0.0000,0.0000,48,270
1650,196,330,48.79,72.73,0.0000,0.0000,90,338
1650,197,330,52.27,76.97,0.0000,0.0000,76,315
1650,198,330,55.30,80.61,0.0000,0.0000,64,295
1650,199,330,52.58,76.36,0.0000,0.0000,78,313
1650,2,330,57.42,81.82,0.0000,0.0000,60,281
1650,20,330,55.15,78.79,0.0000,0.0000,70,296
1650,200,330,45.76,68.79,0.0000,0.0000,103,358
1650,21,330,49.55,75.15,0.0000,0.0000,82,333
1650,22,330,53.03,75.45,0.0000,0.0000,81,310
1650,23,330,54.24,80.00,0.0000,0.0000,66,302
1650,24,330,56.36,80.30,0.0000,0.0000,65,288
1650,25,330,48.03,74.55,0.0000,0.0000,84,343
1650,26,330,47.27,72.12,0.0000,0.0000,92,348
1650,27,330,49.39,73.64,0.0000,0.0000,87,334
1650,28,330,51.52,76.06,0.0000,0.0000,79,320
1650,29,330,57.12,81.21,0.0000,0.0000,62,283
1650,3,330,53.03,74.85,0.0000,0.0000,83,310
1650,30,330,52.12,77.27,0.0000,0.0000,75,316
1650,31,330,48.03,73.33,0.0000,0.0000,88,343
1650,32,330,53.03,76.36,0.0000,0.0000,78,310
1650,33,330,51.82,75.15,0.0000,0.0000,82,318
1650,34,330,47.12,70.61,0.0000,0.0000,97,349
1650,35,330,50.15,71.82,0.0000,0.0000,93,329
1650,36,330,53.48,76.97,0.0000,0.0000,76,307
1650,37,330,54.09,79.09,0.0000,0.0000,69,303
1650,38,330,55.30,82.12,0.0000,0.0000,59,295
1650,39,330,54.70,80.30,0.0000,0.0000,65,299
1650,4,330,48.18,71.21,0.0000,0.0000,95,342
1650,40,330,58.48,84.55,0.0000,0.0000,51,274
1650,41,330,51.52,77.27,0.0000,0.0000,75,320
1650,42,330,57.12,83.64,0.0000,0.0000,54,283
1650,43,330,55.30,79.09,0.0000,0.0000,69,295
1650,44,330,48.64,73.94,0.0000,0.0000,86,339
1650,45,330,55.91,80.61,0.0000,0.0000,64,291
1650,46,330,51.97,75.76,0.0000,0.0000,80,317
1650,47,330,53.94,77.88,0.0000,0.0000,73,304
1650,48,330,45.91,69.39,0.0000,0.0000,101,357
1650,49,330,55.15,80.00,0.0000,0.0000,66,296
1650,5,330,48.18,70.30,0.0000,0.0000,98,342
1650,50,330,55.45,79.09,0.0000,0.0000,69,294
1650,51,330,54.24,79.39,0.0000,0.0000,68,302
1650,52,330,57.12,82.42,0.0000,0.0000,58,283
1650,53,330,51.67,76.36,0.0000,0.0000,78,319
1650,54,330,51.21,76.06,0.0000,0.0000,79,322
1650,55,330,48.03,71.82,0.0000,0.0000,93,343
1650,56,330,53.33,78.18,0.0000,0.0000,72,308
1650,57,330,51.52,72.73,0.0000,0.0000,90,320
1650,58,330,52.73,77.58,0.0000,0.0000,74,312
1650,59,330,44.85,68.18,0.0000,0.0000,105,364
1650,6,330,53.64,78.48,0.0000,0.0000,71,306
1650,60,330,53.94,78.18,0.0000,0.0000,72,304
1650,61,330,50.30,73.33,0.0000,0.0000,88,328
1650,62,330,53.18,78.79,0.0000,0.0000,70,309
1650,63,330,52.12,74.24,0.0000,0.0000,85,316
1650,64,330,53.94,77.58,0.0000,0.0000,74,304
1650,65,330,43.64,68.48,0.0000,0.0000,104,372
1650,66,330,47.42,70.91,0.0000,0.0000,96,347
1650,67,330,45.61,68.18,0.0000,0.0000,105,359
1650,68,330,56.52,80.61,0.0000,0.0000,64,287
1650,69,330,54.70,79.39,0.0000,0.0000,68,299
1650,7,330,53.79,76.67,0.0000,0.0000,77,305
1650,70,330,49.70,72.42,0.0000,0.0000,91,332
1650,71,330,52.27,78.18,0.0000,0.0000,72,315
1650,72,330,49.55,70.91,0.0000,0.0000,96,333
1650,73,330,56.52,81.21,0.0000,0.0000,62,287
1650,74,330,49.39,72.12,0.0000,0.0000,92,334
1650,75,330,54.85,76.97,0.0000,0.0000,76,298
1650,76,330,53.79,78.48,0.0000,0.0000,71,305
1650,77,330,45.61,69.70,0.0000,0.0000,100,359
1650,78,330,47.88,71.82,0.0000,0.0000,93,344
1650,79,330,56.97,81.52,0.0000,0.0000,61,284
1650,8,330,48.94,72.12,0.0000,0.0000,92,337
1650,80,330,56.67,80.91,0.0000,0.0000,63,286
1650,81,330,46.21,68.18,0.0000,0.0000,105,355
1650,82,330,53.03,77.58,0.0000,0.0000,74,310
1650,83,330,48.64,73.64,0.0000,0.0000,87,339
1650,84,330,55.61,80.30,0.0000,0.0000,65,293
1650,85,330,49.39,72.42,0.0000,0.0000,91,334
1650,86,330,55.00,81.21,0.0000,0.0000,62,297
1650,87,330,55.45,78.18,0.0000,0.0000,72,294
1650,88,330,49.09,74.85,0.0000,0.0000,83,336
1650,89,330,50.61,73.03,0.0000,0.0000,89,326
1650,9,330,49.55,75.15,0.0000,0.0000,82,333
1650,90,330,54.09,79.39,0.0000,0.0000,68,303
1650,91,330,50.30,74.55,0.0000,0.0000,84,328
1650,92,330,53.64,77.27,0.0000,0.0000,75,306
1650,93,330,50.15,73.33,0.0000,0.0000,88,329
1650,94,330,56.06,80.00,0.0000,0.0000,66,290
1650,95,330,47.42,68.79,0.0000,0.0000,103,347
1650,96,330,52.73,76.36,0.0000,0.0000,78,312
1650,97,330,56.36,81.52,0.0000,0.0000,61,288
1650,98,330,54.55,80.00,0.0000,0.0000,66,300
1650,99,330,50.45,73.03,0.0000,0.0000,89,327
1700,1,340,52.65,78.24,0.0000,0.0000,74,322
1700,10,340,50.29,74.71,0.0000,0.0000,86,338
1700,100,340,51.18,73.82,0.0000,0.0000,89,332
1700,101,340,54.12,77.94,0.0000,0.0000,75,312
1700,102,340,49.71,74.41,0.0000,0.0000,87,342
1700,103,340,56.18,80.59,0.0000,0.0000,66,298
1700,104,340,47.94,70.88,0.0000,0.0000,99,354
1700,105,340,54.56,78.53,0.0000,0.0000,73,309
1700,106,340,52.79,75.59,0.0000,0.0000,83,321
1700,107,340,52.21,75.00,0.0000,0.0000,85,325
1700,108,340,43.53,66.47,0.0000,0.0000,114,384
1700,109,340,54.71,79.41,0.0000,0.0000,70,308
1700,11,340,47.79,70.29,0.0000,0.0000,101,355
1700,110,340,55.44,80.00,0.0000,0.0000,68,303
1700,111,340,51.76,75.00,0.0000,0.0000,85,328
1700,112,340,53.82,76.18,0.0000,0.0000,81,314
1700,113,340,54.26,79.71,0.0000,0.0000,69,311
1700,114,340,50.88,76.76,0.0000,0.0000,79,334
1700,115,340,44.71,65.59,0.0000,0.0000,117,376
1700,116,340,52.65,78.24,0.0000,0.0000,74,322
1700,117,340,54.26,77.06,0.0000,0.0000,78,311
1700,118,340,56.62,82.06,0.0000,0.0000,61,295
1700,119,340,48.97,69.71,0.0000,0.0000,103,347
1700,12,340,55.15,79.12,0.0000,0.0000,71,305
1700,120,340,55.29,80.88,0.0000,0.0000,65,304
1700,121,340,51.18,75.88,0.0000,0.0000,82,332
1700,122,340,52.94,78.53,0.0000,0.0000,73,320
1700,123,340,53.53,76.76,0.0000,0.0000,79,316
1700,124,340,52.94,78.53,0.0000,0.0000,73,320
1700,125,340,57.50,80.59,0.0000,0.0000,66,289
1700,126,340,48.53,72.06,0.0000,0.0000,95,350
1700,127,340,57.79,81.76,0.0000,0.0000,62,287
1700,128,340,56.03,80.88,0.0000,0.0000,65,299
1700,129,340,51.76,75.88,0.0000,0.0000,82,328
1700,13,340,53.09,77.94,0.0000,0.0000,75,319
1700,130,340,47.94,73.53,0.0000,0.0000,90,354
1700,131,340,49.56,71.18,0.0000,0.0000,98,343
1700,132,340,58.38,82.94,0.0000,0.0000,58,283
1700,133,340,49.85,71.47,0.0000,0.0000,97,341
1700,134,340,52.06,75.59,0.0000,0.0000,83,326
1700,135,340,53.24,78.82,0.0000,0.0000,72,318
1700,136,340,56.47,81.18,0.0000,0.0000,64,296
1700,137,340,48.97,72.94,0.0000,0.0000,92,347
1700,138,340,50.59,72.65,0.0000,0.0000,93,336
1700,139,340,50.00,74.12,0.0000,0.0000,88,340
1700,14,340,50.00,73.53,0.0000,0.0000,90,340
1700,140,340,55.15,78.53,0.0000,0.0000,73,305
1700,141,340,50.74,75.29,0.0000,0.0000,84,335
1700,142,340,52.21,76.76,0.0000,0.0000,79,325
1700,143,340,52.94,77.65,0.0000,0.0000,76,320
1700,144,340,56.47,81.76,0.0000,0.0000,62,296
1700,145,340,55.44,80.88,0.0000,0.0000,65,303
1700,146,340,51.62,75.00,0.0000,0.0000,85,329
1700,147,340,52.06,75.59,0.0000,0.0000,83,326
1700,148,340,56.03,81.47,0.0000,0.0000,63,299
1700,149,340,48.38,70.29,0.0000,0.0000,101,351
1700,15,340,52.21,75.88,0.0000,0.0000,82,325
1700,150,340,43.82,67.35,0.0000,0.0000,111,382
1700,151,340,48.82,72.94,0.0000,0.0000,92,348
1700,152,340,48.38,72.06,0.0000,0.0000,95,351
1700,153,340,52.50,75.88,0.0000,0.0000,82,323
1700,154,340,52.50,77.06,0.0000,0.0000,78,323
1700,155,340,55.00,81.18,0.0000,0.0000,64,306
1700,156,340,48.53,72.35,0.0000,0.0000,94,350
1700,157,340,50.15,75.29,0.0000,0.0000,84,339
1700,158,340,53.24,78.24,0.0000,0.0000,74,318
1700,159,340,54.26,77.94,0.0000,0.0000,75,311
1700,16,340,50.59,76.47,0.0000,0.0000,80,336
1700,160,340,52.21,76.76,0.0000,0.0000,79,325
1700,161,340,50.29,74.12,0.0000,0.0000,88,338
1700,162,340,52.50,77.94,0.0000,0.0000,75,323
1700,163,340,53.97,79.12,0.0000,0.0000,71,313
1700,164,340,57.06,81.18,0.0000,0.0000,64,292
1700,165,340,50.74,76.47,0.0000,0.0000,80,335
1700,166,340,50.74,74.71,0.0000,0.0000,86,335
1700,167,340,52.21,76.18,0.0000,0.0000,81,325
1700,168,340,54.85,80.29,0.0000,0.0000,67,307
1700,169,340,50.00,74.71,0.0000,0.0000,86,340
1700,17,340,54.26,79.71,0.0000,0.0000,69,311
1700,170,340,50.88,74.12,0.0000,0.0000,88,334
1700,171,340,55.29,81.47,0.0000,0.0000,63,304
1700,172,340,52.94,77.06,0.0000,0.0000,78,320
1700,173,340,52.21,76.76,0.0000,0.0000,79,325
1700,174,340,52.65,76.18,0.0000,0.0000,81,322
1700,175,340,50.59,72.94,0.0000,0.0000,92,336
1700,176,340,51.91,77.06,0.0000,0.0000,78,327
1700,177,340,51.76,74.12,0.0000,0.0000,88,328
1700,178,340,46.91,70.88,0.0000,0.0000,99,361
1700,179,340,50.00,74.71,0.0000,0.0000,86,340
1700,18,340,55.88,80.59,0.0000,0.0000,66,300
1700,180,340,53.09,78.82,0.0000,0.0000,72,319
1700,181,340,51.32,74.41,0.0000,0.0000,87,331
1700,182,340,57.21,82.06,0.0000,0.0000,61,291
1700,183,340,53.38,77.94,0.0000,0.0000,75,317
1700,184,340,53.82,77.35,0.0000,0.0000,77,314
1700,185,340,51.18,74.12,0.0000,0.0000,88,332
1700,186,340,51.18,77.06,0.0000,0.0000,78,332
1700,187,340,55.44,79.71,0.0000,0.0000,69,303
1700,188,340,56.62,81.18,0.0000,0.0000,64,295
1700,189,340,51.76,75.59,0.0000,0.0000,83,328
1700,19,340,55.44,80.59,0.0000,0.0000,66,303
1700,190,340,53.97,78.24,0.0000,0.0000,74,313
1700,191,340,46.62,69.12,0.0000,0.0000,105,363
1700,192,340,49.71,72.94,0.0000,0.0000,92,342
1700,193,340,54.12,76.76,0.0000,0.0000,79,312
1700,194,340,51.91,72.94,0.0000,0.0000,92,327
1700,195,340,51.91,75.59,0.0000,0.0000,83,327
1700,196,340,47.65,72.35,0.0000,0.0000,94,356
1700,197,340,50.15,74.71,0.0000,0.0000,86,339
1700,198,340,52.50,76.18,0.0000,0.0000,81,323
1700,199,340,53.53,76.18,0.0000,0.0000,81,316
1700,2,340,46.47,69.12,0.0000,0.0000,105,364
1700,20,340,57.50,82.94,0.0000,0.0000,58,289
1700,200,340,53.53,79.12,0.0000,0.0000,71,316
1700,21,340,57.35,83.53,0.0000,0.0000,56,290
1700,22,340,46.47,71.18,0.0000,0.0000,98,364
1700,23,340,53.38,76.18,0.0000,0.0000,81,317
1700,24,340,52.65,76.18,0.0000,0.0000,81,322
1700,25,340,55.44,76.76,0.0000,0.0000,79,303
1700,26,340,48.53,71.18,0.0000,0.0000,98,350
1700,27,340,48.68,71.18,0.0000,0.0000,98,349
1700,28,340,53.53,77.35,0.0000,0.0000,77,316
1700,29,340,55.44,79.12,0.0000,0.0000,71,303
1700,3,340,51.32,75.59,0.0000,0.0000,83,331
1700,30,340,53.82,78.24,0.0000,0.0000,74,314
1700,31,340,52.50,76.76,0.0000,0.0000,79,323
1700,32,340,45.29,70.00,0.0000,0.0000,102,372
1700,33,340,55.74,79.41,0.0000,0.0000,70,301
1700,34,340,52.06,76.76,0.0000,0.0000,79,326
1700,35,340,55.59,81.18,0.0000,0.0000,64,302
1700,36,340,51.76,75.88,0.0000,0.0000,82,328
1700,37,340,47.21,70.88,0.0000,0.0000,99,359
1700,38,340,56.18,79.71,0.0000,0.0000,69,298
1700,39,340,55.59,82.06,0.0000,0.0000,61,302
1700,4,340,50.59,74.12,0.0000,0.0000,88,336
1700,40,340,53.68,77.65,0.0000,0.0000,76,315
1700,41,340,44.12,66.18,0.0000,0.0000,115,380
1700,42,340,49.56,73.24,0.0000,0.0000,91,343
