topk,node,tested_nodes,detected_nodes,escaped_nodes,detected_faults,escaped_faults,node_cov_pct,fault_cov_pct
277,n1200,277,276,1,552,2,99.64,99.64
278,n1216,278,277,1,554,2,99.64,99.64
279,n1136,279,278,1,556,2,99.64,99.64
280,n1368,280,279,1,558,2,99.64,99.64
281,n400,281,280,1,560,2,99.64,99.64
282,n540,282,281,1,562,2,99.65,99.65
283,n408,283,282,1,564,2,99.65,99.65
284,n416,284,283,1,566,2,99.65,99.65
285,n464,285,284,1,568,2,99.65,99.65
286,n480,286,285,1,570,2,99.65,99.65
287,n424,287,286,1,572,2,99.65,99.65
288,n432,288,287,1,574,2,99.65,99.65
289,n440,289,288,1,576,2,99.65,99.65
290,n448,290,289,1,578,2,99.66,99.66
291,n456,291,290,1,580,2,99.66,99.66
292,n472,292,291,1,582,2,99.66,99.66
293,n532,293,292,1,584,2,99.66,99.66
294,n1000,294,293,1,586,2,99.66,99.66
295,n524,295,294,1,588,2,99.66,99.66
296,n992,296,295,1,590,2,99.66,99.66
297,n912,297,296,1,592,2,99.66,99.66
298,n608,298,297,1,594,2,99.66,99.66
299,n536,299,298,1,596,2,99.67,99.67
300,n632,300,299,1,598,2,99.67,99.67
301,n680,301,300,1,600,2,99.67,99.67
302,n704,302,301,1,602,2,99.67,99.67
303,n744,303,302,1,604,2,99.67,99.67
304,n760,304,303,1,606,2,99.67,99.67
305,n776,305,304,1,608,2,99.67,99.67
306,n832,306,305,1,610,2,99.67,99.67
307,n504,307,306,1,612,2,99.67,99.67
308,n512,308,307,1,614,2,99.68,99.68
309,n560,309,308,1,616,2,99.68,99.68
310,n592,310,309,1,618,2,99.68,99.68
311,n600,311,310,1,620,2,99.68,99.68
312,n672,312,311,1,622,2,99.68,99.68
313,n784,313,312,1,624,2,99.68,99.68
314,n808,314,313,1,626,2,99.68,99.68
315,n824,315,314,1,628,2,99.68,99.68
316,n840,316,315,1,630,2,99.68,99.68
317,n856,317,316,1,632,2,99.68,99.68
318,n920,318,317,1,634,2,99.69,99.69
319,n568,319,318,1,636,2,99.69,99.69
320,n752,320,319,1,638,2,99.69,99.69
321,n896,321,320,1,640,2,99.69,99.69
322,n952,322,321,1,642,2,99.69,99.69
323,n976,323,322,1,644,2,99.69,99.69
324,n624,324,323,1,646,2,99.69,99.69
325,n552,325,324,1,648,2,99.69,99.69
326,n648,326,325,1,650,2,99.69,99.69
327,n736,327,326,1,652,2,99.69,99.69
328,n936,328,327,1,654,2,99.70,99.70
329,n488,329,328,1,656,2,99.70,99.70
330,n496,330,329,1,658,2,99.70,99.70
331,n520,331,330,1,660,2,99.70,99.70
332,n528,332,331,1,662,2,99.70,99.70
333,n544,333,332,1,664,2,99.70,99.70
334,n576,334,333,1,666,2,99.70,99.70
335,n584,335,334,1,668,2,99.70,99.70
336,n616,336,335,1,670,2,99.70,99.70
337,n640,337,336,1,672,2,99.70,99.70
338,n656,338,337,1,674,2,99.70,99.70
